PRODUCT_NUM,DEPARTMENT,COMMODITY,BRAND_TY,NATURAL_ORGANIC_FLAG
2907314,FOOD,PRODUCE,NATIONAL,N
2909236,NON-FOOD,MISC,NATIONAL,N
2911693,NON-FOOD,MISC,NATIONAL,N
2912135,FOOD,MEAT - SAUSAGE,NATIONAL,N
2912141,FOOD,MEAT - SAUSAGE,NATIONAL,N
2912167,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
2912311,NON-FOOD,HOUSEHOLD,NATIONAL,N
2912433,NON-FOOD,HOUSEHOLD,NATIONAL,N
2913749,NON-FOOD,PET,NATIONAL,N
2913995,FOOD,BAKERY,NATIONAL,N
2914918,FOOD,DELI,NATIONAL,N
2916052,FOOD,MEAT - OTHER,NATIONAL,N
2916054,FOOD,MEAT - PORK,NATIONAL,N
2916076,FOOD,INTERNATIONAL FOOD,NATIONAL,Y
2916080,FOOD,INTERNATIONAL FOOD,NATIONAL,Y
2916081,FOOD,INTERNATIONAL FOOD,NATIONAL,Y
2916082,FOOD,INTERNATIONAL FOOD,NATIONAL,Y
2916086,FOOD,INTERNATIONAL FOOD,NATIONAL,Y
2916090,FOOD,INTERNATIONAL FOOD,NATIONAL,Y
2916099,FOOD,INTERNATIONAL FOOD,NATIONAL,Y
2916105,FOOD,INTERNATIONAL FOOD,NATIONAL,Y
2916106,FOOD,INTERNATIONAL FOOD,NATIONAL,Y
2916111,FOOD,INTERNATIONAL FOOD,NATIONAL,Y
2916116,FOOD,INTERNATIONAL FOOD,NATIONAL,Y
2916117,FOOD,INTERNATIONAL FOOD,NATIONAL,Y
2916555,FOOD,INTERNATIONAL FOOD,NATIONAL,N
2916559,FOOD,INTERNATIONAL FOOD,NATIONAL,N
2917485,FOOD,GROCERY STAPLE,NATIONAL,N
2917492,FOOD,PRODUCE,NATIONAL,N
2917493,FOOD,PRODUCE,NATIONAL,N
2920476,FOOD,GROCERY STAPLE,NATIONAL,Y
2920478,FOOD,GROCERY STAPLE,NATIONAL,Y
2920490,FOOD,GROCERY STAPLE,NATIONAL,Y
2920597,NON-FOOD,PERSONAL CARE,NATIONAL,N
2920598,NON-FOOD,PERSONAL CARE,NATIONAL,N
2920599,NON-FOOD,PERSONAL CARE,NATIONAL,N
2920604,NON-FOOD,PERSONAL CARE,NATIONAL,N
2920605,NON-FOOD,PERSONAL CARE,NATIONAL,N
2920611,NON-FOOD,PERSONAL CARE,NATIONAL,N
2925899,FOOD,GROCERY STAPLE,NATIONAL,N
2925900,FOOD,GROCERY STAPLE,NATIONAL,N
2925906,FOOD,GROCERY STAPLE,NATIONAL,N
2925909,FOOD,GROCERY STAPLE,NATIONAL,N
2926331,FOOD,DRY GOODS,NATIONAL,N
2926332,FOOD,DRY GOODS,NATIONAL,N
2926333,FOOD,DRY GOODS,NATIONAL,N
2926334,FOOD,DRY GOODS,NATIONAL,N
2931264,FOOD,DAIRY,NATIONAL,N
2931268,FOOD,DAIRY,NATIONAL,N
2931272,FOOD,DAIRY,NATIONAL,N
2931273,FOOD,DAIRY,NATIONAL,N
2931278,FOOD,DAIRY,NATIONAL,N
2932470,FOOD,GROCERY STAPLE,PRIVATE,N
2933596,FOOD,ALCOHOL,NATIONAL,N
2933847,FOOD,INTERNATIONAL FOOD,NATIONAL,N
2933849,FOOD,INTERNATIONAL FOOD,NATIONAL,N
2937001,FOOD,SPECIALTY FOOD,NATIONAL,N
2937092,FOOD,ALCOHOL,NATIONAL,N
2937093,FOOD,ALCOHOL,NATIONAL,N
2938224,FOOD,FROZEN FOOD,NATIONAL,N
2938331,FOOD,BAKERY,NATIONAL,N
2938332,FOOD,BAKERY,NATIONAL,N
2938333,FOOD,BAKERY,NATIONAL,N
2938335,FOOD,BAKERY,NATIONAL,N
2938336,FOOD,BAKERY,NATIONAL,N
2938341,FOOD,BAKERY,NATIONAL,N
2938346,FOOD,BAKERY,NATIONAL,N
2938348,FOOD,BAKERY,NATIONAL,N
2938364,FOOD,BAKERY,NATIONAL,N
2938365,FOOD,BAKERY,NATIONAL,N
2938367,FOOD,BAKERY,NATIONAL,N
2938368,FOOD,BAKERY,NATIONAL,N
2938376,FOOD,BAKERY,NATIONAL,N
2938377,FOOD,BAKERY,NATIONAL,N
2938391,FOOD,BAKERY,NATIONAL,N
2938393,FOOD,BAKERY,NATIONAL,N
2938394,FOOD,BAKERY,NATIONAL,N
2938427,FOOD,BAKERY,NATIONAL,N
2938428,FOOD,BAKERY,NATIONAL,N
2938436,FOOD,BAKERY,NATIONAL,N
2938474,FOOD,BAKERY,NATIONAL,N
2938476,FOOD,BAKERY,NATIONAL,N
2938479,FOOD,BAKERY,NATIONAL,N
2938481,FOOD,BAKERY,NATIONAL,N
2938487,FOOD,BAKERY,NATIONAL,N
2938580,FOOD,GROCERY STAPLE,NATIONAL,N
2938581,FOOD,GROCERY STAPLE,NATIONAL,N
2938584,FOOD,GROCERY STAPLE,NATIONAL,N
2938586,FOOD,GROCERY STAPLE,NATIONAL,N
2943873,FOOD,BAKERY,PRIVATE,N
2943879,FOOD,BAKERY,PRIVATE,N
2944053,NON-FOOD,FLORAL,NATIONAL,N
2944059,NON-FOOD,FLORAL,NATIONAL,N
2944913,NON-FOOD,FLORAL,NATIONAL,N
2946749,NON-FOOD,TOYS,NATIONAL,N
2948573,FOOD,PRODUCE,NATIONAL,N
2948576,FOOD,PRODUCE,NATIONAL,N
2948577,FOOD,PRODUCE,NATIONAL,N
2948585,FOOD,PRODUCE,NATIONAL,N
2948589,FOOD,PRODUCE,NATIONAL,N
2950796,NON-FOOD,PET,NATIONAL,N
2950981,NON-FOOD,MISC,NATIONAL,N
2950984,NON-FOOD,MISC,NATIONAL,N
2950985,NON-FOOD,MISC,NATIONAL,N
2950986,NON-FOOD,MISC,NATIONAL,N
2950987,NON-FOOD,MISC,NATIONAL,N
2951028,FOOD,GROCERY STAPLE,NATIONAL,N
2951029,FOOD,GROCERY STAPLE,NATIONAL,N
2951031,FOOD,GROCERY STAPLE,NATIONAL,N
2951032,FOOD,GROCERY STAPLE,NATIONAL,N
2951039,FOOD,GROCERY STAPLE,NATIONAL,N
2951477,FOOD,GROCERY STAPLE,NATIONAL,N
2951483,FOOD,GROCERY STAPLE,NATIONAL,N
2951486,FOOD,GROCERY STAPLE,NATIONAL,N
2951489,FOOD,GROCERY STAPLE,NATIONAL,N
2951492,FOOD,GROCERY STAPLE,NATIONAL,N
2951495,FOOD,GROCERY STAPLE,NATIONAL,N
2951526,FOOD,GROCERY STAPLE,NATIONAL,N
2952180,FOOD,BAKERY,NATIONAL,N
2952188,FOOD,BAKERY,NATIONAL,N
2952195,FOOD,BAKERY,NATIONAL,N
2952197,FOOD,BAKERY,NATIONAL,N
2952200,FOOD,BAKERY,NATIONAL,N
2952204,FOOD,BAKERY,NATIONAL,N
2952206,FOOD,BAKERY,NATIONAL,N
2952209,FOOD,BAKERY,NATIONAL,N
2952212,FOOD,BAKERY,NATIONAL,N
2952217,FOOD,BAKERY,NATIONAL,N
2952225,FOOD,BAKERY,NATIONAL,N
2952230,FOOD,BAKERY,NATIONAL,N
2952231,FOOD,BAKERY,NATIONAL,N
2952235,FOOD,BAKERY,NATIONAL,N
2952245,FOOD,BAKERY,NATIONAL,N
2952247,FOOD,BAKERY,NATIONAL,N
2952261,FOOD,BAKERY,NATIONAL,N
2952262,FOOD,BAKERY,NATIONAL,N
2952273,FOOD,GROCERY STAPLE,NATIONAL,N
2952283,FOOD,BAKERY,NATIONAL,N
2952292,FOOD,BAKERY,NATIONAL,N
2952293,FOOD,BAKERY,NATIONAL,N
2952297,FOOD,BAKERY,NATIONAL,N
2952309,FOOD,BAKERY,NATIONAL,N
2952311,FOOD,BAKERY,NATIONAL,N
2952312,FOOD,BAKERY,NATIONAL,N
2952315,FOOD,BAKERY,NATIONAL,N
2952318,FOOD,BAKERY,NATIONAL,N
2952319,FOOD,BAKERY,NATIONAL,N
2952789,FOOD,INTERNATIONAL FOOD,NATIONAL,N
2953733,FOOD,FROZEN FOOD,NATIONAL,Y
2953773,NON-FOOD,PERSONAL CARE,NATIONAL,Y
2954730,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
2954731,FOOD,DRY GOODS,NATIONAL,Y
2954847,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
2954850,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
2954857,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
2954858,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
2954859,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
2954861,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
2954876,FOOD,DAIRY,NATIONAL,N
2954983,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
2954986,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
2954988,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
2954989,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
2954996,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
2955000,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
2955063,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
2955198,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
2955233,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
2955495,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
2955497,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
2955503,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
2955504,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
2955520,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
2955521,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
2955522,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
2960146,FOOD,MEAT - OTHER,NATIONAL,N
2960208,FOOD,DELI,NATIONAL,N
2960211,FOOD,DELI,NATIONAL,N
2960217,FOOD,DELI,NATIONAL,N
2961096,NON-FOOD,PET,NATIONAL,N
2961125,NON-FOOD,PET,NATIONAL,N
2961126,NON-FOOD,PET,NATIONAL,N
2961298,FOOD,MEAT - OTHER,NATIONAL,N
2961302,FOOD,MEAT - OTHER,NATIONAL,N
2961746,NON-FOOD,CLOTHING,NATIONAL,N
2961749,NON-FOOD,CLOTHING,NATIONAL,N
2961753,NON-FOOD,CLOTHING,NATIONAL,N
2961754,NON-FOOD,CLOTHING,NATIONAL,N
2961756,NON-FOOD,CLOTHING,NATIONAL,N
2961757,NON-FOOD,CLOTHING,NATIONAL,N
2961759,NON-FOOD,CLOTHING,NATIONAL,N
2964867,FOOD,MEAT - OTHER,NATIONAL,N
2964895,FOOD,DELI,NATIONAL,N
2964930,FOOD,MEAT - OTHER,NATIONAL,N
2964933,FOOD,MEAT - OTHER,NATIONAL,N
2964960,FOOD,GROCERY STAPLE,NATIONAL,N
2964962,FOOD,GROCERY STAPLE,NATIONAL,N
2965037,FOOD,GROCERY STAPLE,NATIONAL,N
2965042,FOOD,GROCERY STAPLE,NATIONAL,N
2965051,FOOD,GROCERY STAPLE,NATIONAL,N
2965060,FOOD,GROCERY STAPLE,NATIONAL,N
2965064,FOOD,GROCERY STAPLE,NATIONAL,N
2966037,FOOD,ALCOHOL,NATIONAL,N
2966041,FOOD,ALCOHOL,NATIONAL,N
2966043,FOOD,ALCOHOL,NATIONAL,N
2966045,FOOD,ALCOHOL,NATIONAL,N
2966064,FOOD,BEVERAGE - WATER,NATIONAL,Y
2966093,FOOD,BEVERAGE - WATER,NATIONAL,Y
2966105,FOOD,BEVERAGE - WATER,NATIONAL,Y
2966110,FOOD,BEVERAGE - WATER,NATIONAL,Y
2966113,FOOD,BEVERAGE - WATER,NATIONAL,Y
2966117,FOOD,BEVERAGE - WATER,NATIONAL,Y
2966125,FOOD,BEVERAGE - WATER,NATIONAL,Y
2966133,FOOD,BEVERAGE - WATER,NATIONAL,Y
2966141,FOOD,BEVERAGE - WATER,NATIONAL,Y
2966148,FOOD,BEVERAGE - WATER,NATIONAL,Y
2966322,NON-FOOD,PET,NATIONAL,N
2966324,NON-FOOD,PET,NATIONAL,N
2966762,FOOD,GROCERY STAPLE,NATIONAL,N
2971861,NON-FOOD,ELECTRONICS,NATIONAL,N
2974678,FOOD,GROCERY STAPLE,NATIONAL,N
2974679,FOOD,GROCERY STAPLE,NATIONAL,N
2974681,FOOD,GROCERY STAPLE,NATIONAL,N
2974682,FOOD,GROCERY STAPLE,NATIONAL,N
2974684,FOOD,GROCERY STAPLE,NATIONAL,N
2974685,FOOD,GROCERY STAPLE,NATIONAL,N
2974695,FOOD,GROCERY STAPLE,NATIONAL,N
2974696,FOOD,GROCERY STAPLE,NATIONAL,N
2974697,FOOD,GROCERY STAPLE,NATIONAL,N
2974698,FOOD,GROCERY STAPLE,NATIONAL,N
2975072,NON-FOOD,MISC,NATIONAL,N
2975663,NON-FOOD,PERSONAL CARE,NATIONAL,N
2975664,PHARMA,MEDICATION,NATIONAL,N
2975665,PHARMA,MEDICATION,NATIONAL,N
2975667,NON-FOOD,PERSONAL CARE,NATIONAL,N
2975698,NON-FOOD,PERSONAL CARE,NATIONAL,N
2982002,NON-FOOD,FLORAL,NATIONAL,N
2982011,NON-FOOD,FLORAL,NATIONAL,N
2982034,NON-FOOD,FLORAL,NATIONAL,N
2982041,NON-FOOD,OUTDOOR,NATIONAL,N
2982065,NON-FOOD,OUTDOOR,NATIONAL,N
2982123,NON-FOOD,FLORAL,NATIONAL,N
2991093,NON-FOOD,ELECTRONICS,NATIONAL,N
2991508,NON-FOOD,CLOTHING,NATIONAL,N
2992171,FOOD,FROZEN FOOD,NATIONAL,N
2992172,FOOD,FROZEN FOOD,NATIONAL,N
2992174,FOOD,FROZEN FOOD,NATIONAL,N
2992188,FOOD,FROZEN FOOD,NATIONAL,N
2992192,FOOD,FROZEN FOOD,NATIONAL,N
2992689,FOOD,INTERNATIONAL FOOD,NATIONAL,N
2993031,FOOD,GROCERY STAPLE,NATIONAL,N
2993076,FOOD,GROCERY STAPLE,NATIONAL,N
2996267,FOOD,INTERNATIONAL FOOD,NATIONAL,N
2996281,FOOD,GROCERY STAPLE,NATIONAL,Y
2999111,FOOD,SPECIALTY FOOD,NATIONAL,N
2999121,FOOD,SPECIALTY FOOD,NATIONAL,N
2999122,FOOD,SPECIALTY FOOD,NATIONAL,N
2999123,FOOD,SPECIALTY FOOD,NATIONAL,N
2999153,FOOD,SPECIALTY FOOD,NATIONAL,N
2999335,FOOD,GROCERY STAPLE,NATIONAL,N
3004864,FOOD,ALCOHOL,NATIONAL,N
3005101,FOOD,INTERNATIONAL FOOD,NATIONAL,N
3005102,FOOD,INTERNATIONAL FOOD,NATIONAL,N
3006628,NON-FOOD,TOYS,NATIONAL,N
3007358,NON-FOOD,HOUSEHOLD,NATIONAL,N
3007527,NON-FOOD,COSMETICS,NATIONAL,Y
3007540,NON-FOOD,COSMETICS,NATIONAL,Y
3007622,NON-FOOD,COSMETICS,NATIONAL,N
3007630,NON-FOOD,COSMETICS,NATIONAL,N
3007636,NON-FOOD,COSMETICS,NATIONAL,N
3007778,NON-FOOD,PERSONAL CARE,NATIONAL,N
3007779,NON-FOOD,PERSONAL CARE,NATIONAL,N
3007871,FOOD,INTERNATIONAL FOOD,NATIONAL,N
3008366,FOOD,INTERNATIONAL FOOD,NATIONAL,N
3008455,NON-FOOD,AUTO,NATIONAL,N
3008464,NON-FOOD,AUTO,NATIONAL,N
3008465,NON-FOOD,AUTO,NATIONAL,N
3010674,NON-FOOD,ELECTRONICS,NATIONAL,N
3011425,FOOD,BEVERAGE - NON WATER,NATIONAL,N
3011434,FOOD,BEVERAGE - NON WATER,NATIONAL,N
3011436,FOOD,BEVERAGE - NON WATER,NATIONAL,N
3011438,FOOD,BEVERAGE - NON WATER,NATIONAL,N
3011440,FOOD,BEVERAGE - NON WATER,NATIONAL,N
3011444,FOOD,BEVERAGE - NON WATER,NATIONAL,N
3011446,FOOD,BEVERAGE - NON WATER,NATIONAL,N
3011448,FOOD,BEVERAGE - NON WATER,NATIONAL,N
3011452,FOOD,BEVERAGE - NON WATER,NATIONAL,N
3011464,FOOD,BEVERAGE - NON WATER,NATIONAL,N
3011493,FOOD,BEVERAGE - NON WATER,NATIONAL,N
3011495,FOOD,BEVERAGE - NON WATER,NATIONAL,N
3011496,FOOD,BEVERAGE - NON WATER,NATIONAL,N
3011913,FOOD,GROCERY STAPLE,NATIONAL,N
3013056,NON-FOOD,HOUSEHOLD,NATIONAL,N
3013058,NON-FOOD,HOUSEHOLD,NATIONAL,N
3022118,FOOD,ALCOHOL,NATIONAL,N
3024143,FOOD,BAKERY,PRIVATE,N
3024144,FOOD,BAKERY,NATIONAL,N
3024228,FOOD,BAKERY,PRIVATE,N
3024280,FOOD,DAIRY,NATIONAL,N
3024281,FOOD,DAIRY,NATIONAL,N
3024898,FOOD,DAIRY,NATIONAL,N
3025673,FOOD,MEAT - OTHER,NATIONAL,N
3026191,NON-FOOD,HOUSEHOLD,NATIONAL,N
3027123,NON-FOOD,OUTDOOR,NATIONAL,N
3027161,NON-FOOD,AUTO,NATIONAL,N
3027176,NON-FOOD,AUTO,NATIONAL,N
3027182,NON-FOOD,AUTO,NATIONAL,N
3028220,FOOD,INTERNATIONAL FOOD,NATIONAL,N
3028221,FOOD,INTERNATIONAL FOOD,NATIONAL,N
3028222,FOOD,INTERNATIONAL FOOD,NATIONAL,N
3028661,FOOD,ALCOHOL,NATIONAL,N
3028709,FOOD,ALCOHOL,NATIONAL,N
3028711,FOOD,GROCERY STAPLE,NATIONAL,N
3028712,FOOD,GROCERY STAPLE,NATIONAL,N
3028791,FOOD,CANNED GOODS,NATIONAL,N
3028792,FOOD,CANNED GOODS,NATIONAL,N
3028795,FOOD,CANNED GOODS,NATIONAL,N
3032074,FOOD,INTERNATIONAL FOOD,NATIONAL,N
3032075,FOOD,INTERNATIONAL FOOD,NATIONAL,N
3032076,FOOD,INTERNATIONAL FOOD,NATIONAL,N
3036366,NON-FOOD,FLORAL,NATIONAL,N
3036420,NON-FOOD,FLORAL,NATIONAL,N
3037334,NON-FOOD,PERSONAL CARE,NATIONAL,N
3037353,NON-FOOD,PERSONAL CARE,NATIONAL,N
3037404,NON-FOOD,PERSONAL CARE,NATIONAL,N
3038572,FOOD,PRODUCE,NATIONAL,N
3038574,FOOD,PRODUCE,NATIONAL,N
3038674,NON-FOOD,OUTDOOR,NATIONAL,N
3043712,FOOD,PRODUCE,NATIONAL,N
3043713,FOOD,PRODUCE,NATIONAL,N
3043714,FOOD,PRODUCE,NATIONAL,N
3043715,FOOD,PRODUCE,NATIONAL,N
3043716,FOOD,PRODUCE,NATIONAL,N
3043717,FOOD,PRODUCE,NATIONAL,N
3043722,FOOD,PRODUCE,NATIONAL,N
3043723,FOOD,PRODUCE,NATIONAL,N
3043724,FOOD,PRODUCE,NATIONAL,N
3043725,FOOD,PRODUCE,NATIONAL,N
3043726,FOOD,PRODUCE,NATIONAL,N
3043727,FOOD,PRODUCE,NATIONAL,N
3043730,FOOD,PRODUCE,NATIONAL,N
3043731,FOOD,PRODUCE,NATIONAL,N
3043732,FOOD,PRODUCE,NATIONAL,N
3043733,FOOD,PRODUCE,NATIONAL,N
3044101,NON-FOOD,MISC,NATIONAL,N
3059442,FOOD,INTERNATIONAL FOOD,NATIONAL,N
3062315,NON-FOOD,HOUSEHOLD,NATIONAL,Y
3062316,NON-FOOD,HOUSEHOLD,NATIONAL,Y
3062326,NON-FOOD,HOUSEHOLD,NATIONAL,Y
3062327,NON-FOOD,HOUSEHOLD,NATIONAL,Y
3062354,NON-FOOD,HOUSEHOLD,NATIONAL,Y
3062359,NON-FOOD,HOUSEHOLD,NATIONAL,Y
3062370,NON-FOOD,HOUSEHOLD,NATIONAL,Y
3065331,NON-FOOD,PET,NATIONAL,N
3065351,NON-FOOD,PET,NATIONAL,N
3065359,NON-FOOD,PET,NATIONAL,N
3065364,NON-FOOD,PET,NATIONAL,N
3065365,NON-FOOD,PET,NATIONAL,N
3065377,NON-FOOD,PET,NATIONAL,N
3065387,NON-FOOD,PET,NATIONAL,N
3065714,FOOD,PRODUCE,NATIONAL,N
3065717,FOOD,PRODUCE,NATIONAL,N
3065758,NON-FOOD,GIFT,NATIONAL,N
3066745,NON-FOOD,FLORAL,NATIONAL,N
3066750,NON-FOOD,FLORAL,NATIONAL,N
3067524,FOOD,ALCOHOL,NATIONAL,N
3067984,FOOD,PRODUCE,NATIONAL,N
3067988,FOOD,PRODUCE,NATIONAL,N
3067989,FOOD,PRODUCE,NATIONAL,N
3068000,FOOD,PRODUCE,NATIONAL,N
3068004,FOOD,PRODUCE,NATIONAL,N
3068005,FOOD,PRODUCE,NATIONAL,N
3068007,FOOD,PRODUCE,NATIONAL,N
3068011,FOOD,PRODUCE,NATIONAL,N
3068012,FOOD,PRODUCE,NATIONAL,N
3068019,FOOD,PRODUCE,PRIVATE,N
3068021,FOOD,PRODUCE,NATIONAL,N
3068026,FOOD,PRODUCE,NATIONAL,N
3068027,FOOD,PRODUCE,PRIVATE,N
3068461,NON-FOOD,FLORAL,NATIONAL,N
3068465,NON-FOOD,FLORAL,NATIONAL,N
3069441,FOOD,ALCOHOL,NATIONAL,N
3069728,FOOD,FROZEN FOOD,NATIONAL,N
3070309,NON-FOOD,FLORAL,NATIONAL,N
3070335,PHARMA,MEDICATION,NATIONAL,N
3070540,FOOD,ALCOHOL,NATIONAL,N
3070541,FOOD,ALCOHOL,NATIONAL,N
3070913,FOOD,PRODUCE,NATIONAL,N
3070917,FOOD,PRODUCE,NATIONAL,N
3071111,FOOD,PRODUCE,PRIVATE,N
3072014,NON-FOOD,HOUSEHOLD,NATIONAL,N
3072016,NON-FOOD,HOUSEHOLD,NATIONAL,N
3072018,NON-FOOD,HOUSEHOLD,NATIONAL,N
3072020,NON-FOOD,HOUSEHOLD,NATIONAL,N
3072026,NON-FOOD,HOUSEHOLD,NATIONAL,N
3072027,NON-FOOD,HOUSEHOLD,NATIONAL,N
3072028,NON-FOOD,HOUSEHOLD,NATIONAL,N
3072046,NON-FOOD,HOUSEHOLD,NATIONAL,N
3072075,NON-FOOD,HOUSEHOLD,NATIONAL,N
3072076,NON-FOOD,HOUSEHOLD,NATIONAL,N
3072078,NON-FOOD,HOUSEHOLD,NATIONAL,N
3072097,NON-FOOD,HOUSEHOLD,NATIONAL,N
3072222,FOOD,BEVERAGE - NON WATER,NATIONAL,N
3072223,FOOD,BEVERAGE - NON WATER,NATIONAL,N
3072227,FOOD,BEVERAGE - NON WATER,NATIONAL,N
3072237,FOOD,BEVERAGE - NON WATER,NATIONAL,N
3072254,FOOD,BEVERAGE - NON WATER,NATIONAL,N
3072256,FOOD,BEVERAGE - NON WATER,NATIONAL,N
3072336,FOOD,FROZEN FOOD,NATIONAL,Y
3072753,FOOD,GROCERY STAPLE,NATIONAL,N
3073367,FOOD,INTERNATIONAL FOOD,NATIONAL,N
3074068,FOOD,DAIRY,NATIONAL,N
3074069,FOOD,DAIRY,NATIONAL,N
3074070,FOOD,DAIRY,NATIONAL,N
3074084,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
3074152,FOOD,GROCERY STAPLE,NATIONAL,N
3074153,FOOD,GROCERY STAPLE,NATIONAL,N
3074320,FOOD,DAIRY,NATIONAL,N
3074327,FOOD,DAIRY,NATIONAL,N
3074356,FOOD,DAIRY,NATIONAL,N
3074357,FOOD,DAIRY,NATIONAL,N
3078850,FOOD,ALCOHOL,NATIONAL,N
3079175,NON-FOOD,SEASONAL PRODUCTS,NATIONAL,N
3079185,NON-FOOD,SEASONAL PRODUCTS,NATIONAL,N
3094022,FOOD,PRODUCE,NATIONAL,N
3095807,FOOD,DAIRY,NATIONAL,N
3095810,FOOD,DAIRY,NATIONAL,N
3095812,FOOD,DAIRY,NATIONAL,N
3095814,FOOD,DAIRY,NATIONAL,N
3095977,FOOD,PRODUCE,NATIONAL,N
3095978,FOOD,PRODUCE,NATIONAL,N
3096004,FOOD,BEVERAGE - NON WATER,NATIONAL,N
3096005,FOOD,BEVERAGE - NON WATER,NATIONAL,N
3096010,FOOD,BEVERAGE - NON WATER,NATIONAL,N
3096011,FOOD,BEVERAGE - NON WATER,NATIONAL,N
3096012,FOOD,BEVERAGE - NON WATER,NATIONAL,N
3112897,FOOD,FROZEN FOOD,NATIONAL,Y
3115335,FOOD,PRODUCE,NATIONAL,N
3117479,NON-FOOD,PERSONAL CARE,NATIONAL,N
3117484,NON-FOOD,PERSONAL CARE,NATIONAL,N
3117599,FOOD,PRODUCE,NATIONAL,N
3117600,FOOD,PRODUCE,NATIONAL,N
3117601,FOOD,PRODUCE,NATIONAL,N
3118469,NON-FOOD,PERSONAL CARE,NATIONAL,N
3118472,NON-FOOD,PERSONAL CARE,NATIONAL,N
3118474,NON-FOOD,PERSONAL CARE,NATIONAL,N
3125458,NON-FOOD,HOUSEHOLD,NATIONAL,N
3125459,NON-FOOD,HOUSEHOLD,NATIONAL,N
3128703,FOOD,PRODUCE,PRIVATE,N
3128706,FOOD,PRODUCE,PRIVATE,N
3131523,NON-FOOD,PET,NATIONAL,N
3131524,NON-FOOD,PET,NATIONAL,N
3131528,NON-FOOD,PET,NATIONAL,N
3131547,NON-FOOD,PET,NATIONAL,N
3132802,FOOD,CANNED GOODS,NATIONAL,Y
3132803,FOOD,CANNED GOODS,NATIONAL,Y
3133036,FOOD,GROCERY STAPLE,NATIONAL,N
3133037,FOOD,GROCERY STAPLE,NATIONAL,N
3133042,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
3133043,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
3133044,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
3133046,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
3133070,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
3133071,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
3133073,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
3133074,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
3133075,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
3133078,FOOD,IN STORE FOOD SERVICE,NATIONAL,N
3133954,FOOD,SEAFOOD,NATIONAL,N
3134934,FOOD,BEVERAGE - NON WATER,NATIONAL,N
3135457,NON-FOOD,HOUSEHOLD,NATIONAL,N
3136016,NON-FOOD,HOUSEHOLD,NATIONAL,N
3136019,NON-FOOD,HOUSEHOLD,NATIONAL,N
3136807,NON-FOOD,FLORAL,NATIONAL,N
3138282,FOOD,ALCOHOL,NATIONAL,N
3138648,FOOD,FROZEN FOOD,NATIONAL,Y
3138649,FOOD,FROZEN FOOD,NATIONAL,Y
3138651,FOOD,FROZEN FOOD,NATIONAL,Y
3138652,FOOD,FROZEN FOOD,NATIONAL,Y
3138661,FOOD,FROZEN FOOD,NATIONAL,Y
3139204,FOOD,GROCERY STAPLE,NATIONAL,Y
3139211,FOOD,GROCERY STAPLE,NATIONAL,Y
3139234,FOOD,GROCERY STAPLE,NATIONAL,Y
3139574,FOOD,BEVERAGE - NON WATER,NATIONAL,Y
3139575,FOOD,BEVERAGE - NON WATER,NATIONAL,Y
3139662,FOOD,GROCERY STAPLE,NATIONAL,N
3139665,FOOD,ALCOHOL,NATIONAL,N
3139676,FOOD,ALCOHOL,NATIONAL,N
3139679,FOOD,ALCOHOL,NATIONAL,N
3139683,FOOD,ALCOHOL,NATIONAL,N
3139710,FOOD,ALCOHOL,NATIONAL,N
3139854,FOOD,PRODUCE,NATIONAL,N
3139855,FOOD,PRODUCE,NATIONAL,N
3140226,FOOD,BEVERAGE - NON WATER,NATIONAL,Y
3140228,FOOD,BEVERAGE - NON WATER,NATIONAL,Y
3140229,FOOD,BEVERAGE - NON WATER,NATIONAL,Y
